user_id,live_city_id,desire_jd_city_id,desire_jd_industry_id,desire_jd_type_id,desire_jd_salary_id,cur_industry_id,cur_jd_type,cur_salary_id,cur_degree_id,birthday,start_work_date,experience
0808def2d4d25b8ca602cd1cd0d19b34,578,"531,-,-","教育/培训/院校,医疗/护理/美容/保健/卫生服务,学术/科研","行政/后勤/文秘,翻译（口译与笔译）,医院/医疗/护理",800110000,其他,人力资源,0600108000,本科,30,2010,计划|行政主管|机构|客户经理|信息管理与信息系统|办公室|促销|积极乐观|人事|考核|登记|安排|回访|统计分析|协助|固定资产|货物|团队领导|韩语|制度|销售|维护|分类|活动|分析|文件|投资|店长|资料|前台|考勤|营销部|需求|理财|核算|实施|创业|宣传|沟通|推广|客户|成本核算|培训|财务管理|c1驾驶执照|保管|报表|设计模式有|完善|市场|产品|教育|信息管理|客户档案
09b46e5addb73edacdd447848d9c0865,653,"653,-,-",教育/培训/院校,"客服/售前/售后技术支持,销售业务",400106000,教育/培训/院校,,0400106000,中专,24,-,学校|校园|助理|电话邀约|课程顾问|客户
0f4ab5afb4e59a3a0cce805d7e3091d1,765,"765,-,-",房地产/建筑/建材/工程,工程造价/预结算,0,房地产/建筑/建材/工程,工程造价/预结算,1000115000,本科,36,2004,招标|室内装修|预算|法规|预算软件|医院|谈判|建设工程|合同|预决算|责任心|变更|工程造价|设备|地铁|投标|标书制作|装饰工程|检查|成本控制|注册|备案|结算|协助|考察|造价师|审核|门窗|支持|施工图|造价软件|分析|文件|劳务|施工|材料|项目管理|工程|住宅小区|工程预算|招投标|采购|装修|网球|资料管理|成本核算|精装修|工程结算|国际|控制|签约|施工图纸|财务管理|资格|火车站|承包|室内|办公楼|计价软件|幕墙|亲和力|合同管理|厂房|商务经理|主材|商务谈判|报价|俱乐部
02f57d2823cff493f53210d4f1099353,765,"765,-,-","房地产/建筑/建材/工程,汽车/摩托车,贸易/进出口","综合业务经理/主管,证券分析/金融研究,咨询/顾问/调研/数据分析",1000115000,房地产/建筑/建材/工程,猎头顾问/助理,0600108000,硕士,24,2015,环保|证券|搜索|标识|基金|协调|调查研究|面试|安排|线下|推荐|网站|老师|中信证券|协调能力|编辑|学院|导游|猎头顾问|问卷调查|论文撰写|实习生|推进|维护|活动|分析|bd|运营|期刊|报告|挖掘|需求|招聘|反馈|自我评价|swot分析|客户|培训|调研|撰写|资料整理|流程|访员|猎头|go|设计模式有|贷款|与人沟通|事务
06531b2121de6ea2bd2a3f40e53d9d0a,780,"765,-,-",教育/培训/院校,美术教师,400106000,教育/培训/院校,教育/培训,0200104000,中专,18,2017,文化|艺术|老师|美术|快乐|培训
16dd7b399d67e8f6cb99face36e8cb89,530,"530,-,-",其他,"行政专员/助理,项目专员/助理",400106000,教育/培训/院校,,0600108000,大专,24,2013,行政专员|自我评价|私教|助理|健身
12ca791cd8b327dbc89a7ad77ad672e2,530,"530,-,-",房地产/建筑/建材/工程,会计/会计师,1000115000,零售/批发,,1000115000,本科,51,1990,办公|公司财务|二级建造师证书|报税|注册会计师|财务软件|熟练|office|会计|金融|会计工作|国际贸易|建造师|自我评价|基金从业资格考试|工程造价|建筑施工|造价工程师|会计师|基金|申报|工作流|会计专业|财会知识|财务管理|用友|财务|财务会计|编制|亲和力|企业|erp系统|软件|市政|造价员证|金融投资|会计职称|汇算|纳税申报|证券期货业从业人员资格
08fbfe9c289dd215104fc0fe615328bf,530,"530,-,-","物业管理/商业中心,政府/公共事业/非盈利机构,电气/电力/水利,环保,教育/培训/院校,交通/运输,旅游/度假,办公用品及设备,航空/航天研究与制造,医疗设备/器械,医药/生物工程,贸易/进出口,银行","行政经理/主管/办公室主任,社会工作者/社工,教学/教务管理人员",800110000,政府/公共事业/非盈利机构,,0600108000,大专,36,2004,互联网参考模型osi七层|商务专员|受理|员工|处理|采销|组织|知识|责任心|商务|薪酬|社区服务|团队协作|数据统计分析|登记|安排|领导|网站|店员|申请|销售技能|工程测量|统计|财务|库存|慈善|政府|桥梁|商品|社区|数据录入|记录|机器设备|团队领导|sap系统|仪器|行政管理|服务|制度|录入|销售|维护|活动|店长|运营|档案|志愿者|母婴|街道|核对|考勤|店铺|需求|反馈|调查|采购|沟通能力|保障|自我评价|沟通|投诉|营运|申报|陈列|进销存|资料管理|客户|合作|培训|劳动|订单|关系|质检员上岗证|文化|行政|营业员资格证|餐厅|技巧|货品|制作|进取心|报表|大堂经理|学生|数据|产品|执行力|物流|顾客|与人沟通|书写|语言表达|发货|行为
0770526981033c7844226aa46796c4c0,664,"664,-,-",教育/培训/院校,培训/招生/课程顾问,400106000,零售/批发,,0600108000,中专,24,2013,积极主动|接待|核对|需求|清洁|销售代表|数据统计分析|合肥|专业知识|陈列|卫生|内容|领导|统计数据|店面|货品|统计|区域|盘点|咨询|学习|商品|电脑|记录|顾客|适应能力|环境|商品销售|录入|销售|美容顾问|门店|维护
2c8484c5b000a4a69ed9b5d87664cbf5,857,"556,-,-","办公用品及设备,房地产/建筑/建材/工程,家居/室内设计/装饰装潢","行政/后勤/文秘,房地产开发/经纪/中介,物业管理",200104000,房地产/建筑/建材/工程,,0200104000,大专,27,2013,秘书|行政|吃苦|人员招聘|协调能力|亲和力|招聘|组织协调|产品|自我评价|与人沟通|制度|销售|文员
183ff6ac385842ae7acf3fe58359a14f,854,"854,-,-","教育/培训/院校,娱乐/体育/休闲,环保",文档/资料管理,200104000,房地产/建筑/建材/工程,,0200104000,本科,21,2018,施工|辅导员|建设|打字|制作|专员|文档|班主任|招投标|标书|电脑操作|教育|助理|录入员|招聘专员|协调|资料管理|标书制作
239b9d5348caf4271d88f5622942dedd,719,"719,-,-",房地产/建筑/建材/工程,"客服/售前/售后技术支持,房地产项目管理",600108000,政府/公共事业/非盈利机构,,0600108000,本科,24,2017,现场管理|施工|检测|项目施工|吃苦|交际|团队合作|工程项目|桥梁|单位|安全|教育|自我评价|潜水|团队领导|仪器|技术员|设备|监控|学习能力|场地规划|培训|沟通交流
0c41e7909f8f9509dd92d83cd41e8034,653,"653,-,-",房地产/建筑/建材/工程,"房地产开发/经纪/中介,土木/建筑/装修/市政工程,物业管理",100001150000,家居/室内设计/装饰装潢,土木/建筑/装修/市政工程,1000115000,本科,27,2014,施工|协调人员|方案设计|设计方案|工程|主管|组织协调|施工工艺|小型|公共关系证书|装修|监理|内容|客户|控制|工程质量|备案|协调能力|原材料|室内设计|协助|策划|前期|验收|实习生|监督
098d9cf19b045029f469a64cbcbee3d8,611,"535,-,-","房地产/建筑/建材/工程,加工制造（原料加工/模具）,交通/运输",会计/会计师,400106000,快速消费品（食品/饮料/烟酒/日化）,财务/审计/税务,0600108000,本科,27,2017,销售部|银行|支付|员工|财务报表|账款|office|预算软件|认证|核对|会计|责任心|成本|单位|标准|财务助理|平台|登记|内容|车间|敬业|领导|生产|财务管理|应收|回款|申请|应付账款|清理|财务|erp系统|借款|团队领导|sap系统|报销|录入|供应商|审核|销售|门店|发票|出差
035c29ae43fe337bb0bfb0a4d5e964bf,691,"538,-,-",教育/培训/院校,绘画,600108000,教育/培训/院校,,0800110000,硕士,30,2016,互联网参考模型osi七层|辅导员|教学管理|说明书|教材|卫生|学科|教学|安排|老师|检查|主持|咨询|协助|研发|编排|编辑|对外|师资|服务|分析|产品开发|教授|积极主动|各科|前台|推动执行|挖掘|政治|反馈|沟通|装饰|创意|文化|教室|管工|绘画|美术|审查|学校|教学工作|学生|校长|教育|团队|基地|学业|计划|家长|常规|实习|组织|引导|展示|标准|传达|考核|方案|招生|课件|心理|学习|记录|学员|环境|教务管理|监督|专业课程|活动|课后|教师|标准化|执行|招聘|实施|宣传|教研|思想政治教育|投诉|指导|人才|课程|培训|流程|测试|研究|教学质量|培训师|人才培养|数据|产品|安全|执行力|校对|政策|监管|培训工作|创新
0aa067275a66e803a667b9e3b86fd313,635,"538,-,-","教育/培训/院校,旅游/度假",初中教师,600108000,教育/培训/院校,艺术/设计,0400106000,本科,24,2016,广告文案策划|版面设计|外国语言文学|媒介专员|运营|网页设计|office|英语|flash（fl）|3dmax|设计师|logo|客户|文案策划|艺术|翻译|软装|网站|流程|空间设计|美术|设计模式|设施|室内设计|协助|购买|设计|编排|编辑|团队领导|适应能力|文字|photoshop（ps）图像处理软件
13eff6b931cb7b2d76d53cdfeaf18b94,531,"531,530,538","房地产/建筑/建材/工程,物业管理/商业中心,旅游/度假,酒店/餐饮,其他,农/林/牧/渔","物业经理/主管,其他",600108000,物业管理/商业中心,,0400106000,大专,33,2009,园林|计划|计划制定|公司财务|保安|员工|秩序|组织|主管|事故|调查|自我评价|经理|外部|很多|法律|安检|协调|物业经理|物业|培训|物业管理|关系|安排|部队|消防|保卫|检查|人力|财务|主持|协助|车辆|货物|审批|安全|工厂|督导|制度|消防护卫|门店|维护
085d42a53318629db15d40af4f9538e5,765,"765,-,-","房地产/建筑/建材/工程,物业管理/商业中心","工程造价/预结算,建筑工程测绘/测量,建筑工程师",400106000,物业管理/商业中心,物业管理,0400106000,大专,21,2018,精装修|写字楼|业主|工程师|施工人员|质量|督导|安装|前期|保修|装修|后期|监督
21a6e47c6f0d2c577f72b988a46d70ed,613,"613,-,-",租赁服务,"实习生/培训生/储备干部,项目管理/项目协调,行政/后勤/文秘",400106000,房地产/建筑/建材/工程,,0200104000,本科,24,2016,责任心|人际交往|敬业|储备|自我评价|职业技能|服务|经理|适应能力|置业顾问|销售|高级
1042249154083536eb3736fb743a7f3a,600,"600,-,-",家居/室内设计/装饰装潢,室内装潢设计,400106000,房地产/建筑/建材/工程,销售业务,0400106000,大专,27,2012,家装|cad|代理|家具|office|合同|代理商|安装|内容|合作|客户|房屋|安装工|区域销售|售后|进取心|售货员|室内设计|区域|销售业务|产品|内勤|团队领导|置业顾问|产品销售|学习能力|经销商|销售
08e2f82d3b3e2b72ffcb3d8dee7db163,702,"702,-,-",房地产/建筑/建材/工程,财务/审计/税务,0,房地产/建筑/建材/工程,财务/审计/税务,0800110000,本科,30,2011,信用证|模式|成本费用|银行|财务报表|工作岗位|票据|工商|手续|成本|商务|财务部|用友通|资金|费用|退税|工业生产|美国|出口|检查|账务|申请|审计|网络安全|团队合作|审计学|投融资|企业|固定资产|erp系统|业务流程|资金管理|经营|验收|汇算|渠道|分析|战略|投资|对账|财务制度|融资|成本分析|档案|报告|决算|大型|社保|核算|调查|采购|高速|授信|采购部|产业|税务|工业园区|合作|成本核算|建账|控制|开票|生产|记账|出口退税|会计核算|装订|收付|报表|打印|系统管理|学生|完善|团队|前期|电缆|计划|预算|融资专员|导师|员工|处理|会计助理|单位|账务处理|外部|考核|登记|银行业务|协调|三板|物资采购|注册|管理员|用友|财务|学习|担保|团队领导|筹划|收购|审核|结账|发票|纳税申报|复核|账户|保理|存货|资料|纳税筹划|招商|银行信贷业务|执行|贸易|银行信贷|会计|业务|主管|海关|工业园|实施|辅助|自我评价|信贷业务|指导|审计报告|申报|内容|培训|关系|国际|流程|管理培训|财务管理|往来|资产|借款|物资|贷款|报销|账单
260df0165dd1eb6e822657b30a30cbf5,691,"691,-,-","房地产/建筑/建材/工程,专业服务/咨询(财会/法律/人力资源等)","助理/秘书/文员,猎头顾问/助理,房地产中介/交易",400106000,耐用消费品（服饰/纺织/皮革/家具/家电）,销售业务,0200104000,大专,24,2013,商务|人事|管理|信息系统|销售
212788de462ca0159a451802bac249c5,801,"801,801,-","电子技术/半导体/集成电路,房地产/建筑/建材/工程,专业服务/咨询(财会/法律/人力资源等)",会计/会计师,400106000,零售/批发,财务/审计/税务,0200104000,本科,27,2015,会计从业资格（已取消）|互联网参考模型osi七层|编辑|财会知识|注册会计师|团队领导|驾驶能力|财务管理|财务
26d2aff3f275c79152827a994913ddb8,587,"587,-,-","媒体/出版/影视/文化传播,娱乐/体育/休闲,教育/培训/院校","行政专员/助理,人力资源专员/助理,招聘专员/助理",200104000,酒店/餐饮,,0200104000,本科,27,2014,活动|行政主管|架构|关系|行政|餐厅管理|餐厅|招募|人力|绩效考核|服务业|手续|沟通能力|沟通|行政工作|经理|适应能力|营运|审核|合作|协调|培训
077909be4b772cd70369ef6e427bf98b,538,"538,-,-",教育/培训/院校,"VIP专员,教育/培训",0,教育/培训/院校,其他,0600108000,大专,27,2014,外国语言文学|单证员|单证|员工|处理|快递|英语|合同|货运|邮件|费用|客服|核查|qq|操作|线下|办公自动化|自动化|接听|专员|网络安全|协助|预约|货物|业务流程|邀约|服务|ups|学习能力|制度|供应商|销售|支持|活动|分析|资料|电话|报告|核对|业务|招聘|收发|客户|物料|培训|调研|制作|客户服务|报表|打印|购买|数据|审批|完善|报销
0b8fd0b80370b6d0d3d6b53486a047d3,530,"530,-,-",房地产/建筑/建材/工程,项目管理/项目协调,0,房地产/建筑/建材/工程,高级管理,3500150000,本科,39,2002,高速公路|立项|模式|团队管理|建设|公路|公园|董事长|谈判|合同|成本|商务|经理|乡村|投标|标书制作|旅游|检查|责任|备案|结算|主持|投融资|咨询|协助|政府|识别|风电|协议|推进|分析|文件|投资|运营|融资|风险|报告|电站|评审|经济|招投标|项目招投标|收益|发布|合作|控制|大客户|营销|流程管理|ppp|策划|模板|市政|前期|资本|地产|招标|凤凰|风控|组织|保证|发电|社会|单位|标准|合约|结合|方案|治理|景区|设计|公交|社区|传统|团队领导|环境|收购|审核|直营|活动|施工|项目管理|执行|产业园|资审|专项|生态|工程|业务|实施|后期|推广|培训|项目前期|规划|流程|园区|财务管理|事业部|总经理|光伏|编制|区域|政策|土地|创新
0c1b54e9e88473eaa602ecaed64f03f5,530,"530,-,-",教育/培训/院校,"人力资源专员/助理,小学教师,公务员/事业单位人员",600108000,贸易/进出口,,0000001000,本科,21,2018,校园|英语老师|质量部|助理|老师|实习
061a353ebb7f7cf2a1a88287773fd520,822,"822,-,-","银行,专业服务/咨询(财会/法律/人力资源等),保险","行政/后勤/文秘,商超/酒店/娱乐管理/服务,客服/售前/售后技术支持",400106000,房地产/建筑/建材/工程,,0400106000,本科,24,2018,讲解|体验|产品|前台|讲解员|接待|内容|销售助理
24bfaa3c253c858a328f76d2fe4d0185,614,"536,-,-","学术/科研,政府/公共事业/非盈利机构,仪器仪表及工业自动化,教育/培训/院校,房地产/建筑/建材/工程,电气/电力/水利",机械设计/制造/维修,0,房地产/建筑/建材/工程,电气设计,0200104000,大专,30,2009,电厂|设计图|cad|solidworks|工程测量|电气设计|变压器|设计|配电室|团队领导|安装|房地产项目|视频剪辑|结合|机械|电仪|后期|结构工程师|电工|车间
1ccdd4408150c564bd8aab54154c51a8,551,"551,-,-",其他,"会计/会计师,财务助理,出纳员",400106000,教育/培训/院校,,0200104000,大专,27,2013,催收|核算|出纳|报销|财务管理|申报|审核|发票|会计|财务|收付
16e4d9f2881f29386ce45d59d5ddb0ee,530,"530,532,-",房地产/建筑/建材/工程,土木/建筑/装修/市政工程,0,房地产/建筑/建材/工程,土木/建筑/装修/市政工程,0800110000,本科,27,2013,计划|体系|现场|化工|总工|检测|处理|网络通讯协议|组织|签证|合同|成本|单位|协调沟通|变更|设备|生产管理|结构|协调|应用|敬业|方案|技术|设计图|检查|成本控制|生物技术|初审|协助|图纸会审|质量管理|学习|土建|设计|记录|质量|验收|进度|操作规程|审核|监督|项目规划|施工图|园林|复核|设计图纸|建筑物|工程管理|施工|资料|材料|报告|施工单位|土建工程|工程|分管|组织协调|沟通能力|实施|辅助|新技术|质量检查|平台|施工工艺|指导|归档|施工设计|推广|监理|物料|施工管理|工程设计|控制|工程质量|施工图纸|土建专业|运行|研究|原材料|审查|报表|图纸|评级|审批|安全|技术员|定位|适应能力|测量仪器|工程进度|施工现场|索赔
017d35836d67e84dfb660d2bc37e2c18,763,"763,-,-",房地产/建筑/建材/工程,"工程造价/预结算,给排水/暖通/空调工程,项目招投标",600108000,房地产/建筑/建材/工程,项目管理/项目协调,0400106000,大专,24,2015,招标|预算|设计规范|安装造价员证|预算软件|签证|钢结构|合同|商务|给排水|变更|工程造价|造价工程师|建筑|安装造价|讲课|投标|标书制作|标书编制|技术|编制投标文件|结算|交际|协助|建筑安装|编辑|造价员证|录入|审核|文件|资料|造价员|工程预算|招投标|采购|沟通能力|自我评价|归档|监理|在校期间|内容|建筑给排水|文案策划|技巧|预算员|计价软件|编制|图纸|策划|报价
2ce712c80b323062e1d8db1bd2da545c,570,"530,565,570","房地产/建筑/建材/工程,教育/培训/院校,家居/室内设计/装饰装潢","培训助理/助教,助理/秘书/文员,工程造价/预结算",0,教育/培训/院校,教育/培训,0100002000,大专,24,2014,安排|营业员资格证|团队领导|收银员|老师|录入|语文|小学|收银
1377a3815a620602191832bfee4db8f1,801,"801,-,-","家居/室内设计/装饰装潢,房地产/建筑/建材/工程,交通/运输","前台/总机/接待,后勤人员,内勤人员",200104000,租赁服务,行政/后勤/文秘,0200104000,中专,21,2014,行政|领导|办公|员工|财务管理|前台|财务|考勤|手续|盘点|招聘|核算|采购|记录|耗材|车位|物品|人事|文员|内容
055daf28b77749198ff4738b54886be8,551,"551,-,-",其他,行政/后勤/文秘,400106000,房地产/建筑/建材/工程,,0200104000,本科,24,2015,学习|图纸|秘书|互联网参考模型osi七层|采购|沟通能力|自我评价|团队领导|建筑设计|助理|文员|建筑设计师
161eadf46c2c7296933a06e50a43a7c5,599,"599,-,-",其他,其他,0,房地产/建筑/建材/工程,行政/后勤/文秘,0600108000,本科,30,2012,计算机等级|教师资格|执行能力|董事长|英语|谈判|合同|信贷部|投标|标书制作|安排|保险从业资格证书|领导|行程|咨询|协助|政府|轮滑|考察|标书|协议|制度|法学|出差|维护|文件|投资|房产|材料|风险|档案|系统|招投标|行政事务|国家|采购|沟通能力|心理学|沟通|归档|合作|驾驶证|调研|机票|普通话|行政|资格|会议记录|普通话等级证|保管|ppp|策划|统筹|助理|驾驶能力|前期|适应能力|档案管理|教育学|秘书|外国语言文学|办公|处理|office|接待|组织|单位|酒店|大学英语四级|办公室|用品|协调|抵押|电子|行政工作|行政管理|环境|文字处理|录入|审核|文字|律师助理|资料|环境管理|执行|业务|英语四级|律师|指导|后期|资料管理|客户|会议|项目前期|关系|外派|撰写|签约|羽毛球|合作伙伴|c1驾驶执照|制作|往来|贷款|人员管理
12d9922803db7dca661d67a3e8a13df3,538,"538,-,-","房地产/建筑/建材/工程,检验/检测/认证","渠道/分销专员,核保理赔",1000115000,保险,销售业务,0800110000,本科,27,2017,客服|寿险|售前|招商|技术支持|学习能力|售后|销售|人寿保险|专员|电子商务
2c410d7d72de4ed93a25e39e6cedd716,866,"557,-,-",房地产/建筑/建材/工程,"项目经理/项目主管,生产项目经理/主管",1500125000,房地产/建筑/建材/工程,项目管理/项目协调,0600108000,大专,39,2004,积极主动|建设|成本控制|审计|结算|项目主管|质量控制|审计学|项目经理|安管|合同管理|矿业|建筑工程|信息管理
0a5fbfae6cf01b489779e83068413cf7,718,"702,-,-","教育/培训/院校,银行","行政/后勤/文秘,银行,文字编辑/组稿",400106000,银行,行政/后勤/文秘,0400106000,本科,27,2012,档案管理|综合|办公|财务报表|office|组织|操作员|合同|团队协作|powerpoint/ppt|考核|atm|费用|安排|领导|核员|管理员|财务|协助|编辑|团队领导|行政办公|录入|word|材料|对账|档案|吃苦|系统|系统操作|会计|业务|反洗钱|招聘|自我评价|收集|资料管理|通用|行政|办公用品|装订|研究|保管|报表|柜员|excel|支行|打印|购买|出纳|内勤|ppt|报销|适应能力|信贷
29cf8478d1940a2fe0aed6955dd48fea,799,"530,-,-",房地产/建筑/建材/工程,土木/建筑/装修/市政工程,600108000,房地产/建筑/建材/工程,土木/建筑/装修/市政工程,0200104000,本科,24,2016,互联网参考模型osi七层|现场|组织|勘察|谈判|手续|标准|办公室|建筑施工|施工员|结合|建筑|安排|方案|技术|景区|消防|绘图|发展|协助|政府|学习|水平|设计|考察|质量|职能部门|验收|机械|性能|监督|园林|职业|施工|资料|材料|施工单位|项目助理|生态|机场|工程|反馈|调查|采购|沟通|监理|申报|内容|客户|行业|培训|规划|施工管理|土木|生产|数据|市场|安全|环境保护|适应能力|报建|消防护卫
2d64e6b20a87e47511ad1084404b86ff,736,"736,-,-",房地产/建筑/建材/工程,房地产开发/经纪/中介,800110000,房地产/建筑/建材/工程,,0600108000,本科,27,2011,活动|计划|分析|售楼|执行|组织|公关|房地产|销售经理|主管|楼盘|人事部门|标准|调查|实施|渗透|售楼部|促销|人事|推广|策划活动|市场部|收集|建筑|运作|创意|广告|方案|活动策划|文案|主持|编制|协助|销售主管|策划|市场|经纪|中介|前期|商业地产|销售|管理机构
08edf672654c47554d247a8f200b8aa1,763,"763,-,-","通信/电信运营、增值服务,房地产/建筑/建材/工程,零售/批发",财务/审计/税务,600108000,医疗/护理/美容/保健/卫生服务,财务/审计/税务,0400106000,本科,24,2017,预算|外国语言文学|员工|财务软件|实习|票据|office|英语|预算软件|保证|会计助理|办证员|金蝶财务|交流|财务助理|大学英语四级|英语口语|资金|费用|研发部门|领导|申请|清理|专员|用友|财务|财务会计|协助|会计从业资格（已取消）|erp系统|效率|团队领导|资金管理|制度|银行贷款|审核|结账|word|发票|支持|分析|资料|运营|材料|总账|财务制度|融资|报告|windows系统操作|专项|会计|租赁|核对|业务部门|收费|需求|采购|沟通能力|英语四级|沟通|归档|工会|培训|快捷|订单|erp|开票|流程|财务管理|写作|制作|装订|进取心|编制|报表|会计凭证|打印|购买|数据|完善|采购商|报销|适应能力|财务经理|管理会计|异常
06b5a619eac634d3556f2866628270e4,801,"801,801,-",教育/培训/院校,"行政专员/助理,教学/教务管理人员,职业技术教师",200104000,教育/培训/院校,,0200104000,本科,27,2015,会计从业资格证|会计从业资格（已取消）|班主任|行政专员|自我评价|助理|c1驾照|老师|c1驾驶执照|语文|小学
11b7efd6a39a8afd477bb263be295b88,721,"719,721,-",房地产/建筑/建材/工程,房地产开发/经纪/中介,0,房地产/建筑/建材/工程,,1000115000,大专,45,1996,计划|互联网参考模型osi七层|副经理|现场|检测|组织|工程部|房地产|成本|单位|建造师|建筑|协调|标书制作|方案|技术|领导|检查|协调能力|协助|图纸会审|质量管理|设计|经纪|团队领导|质量|中介|进度|配套|审核|word|工程管理|房产|施工|材料|试验|执行|报告|施工单位|项目总监|沟通能力|指导|施工设计|监理|施工管理|工程质量|审查|编制|图纸|安全|监控|工程进度
1de83d6792256a39509f03ec8ac1cc0c,801,"552,-,-","房地产/建筑/建材/工程,家居/室内设计/装饰装潢,专业服务/咨询(财会/法律/人力资源等)","人力资源,销售行政/商务,行政/后勤/文秘",600108000,政府/公共事业/非盈利机构,公务员/事业单位/科研机构,0200104000,大专,24,2014,体系|现场|员工|组织|公共|责任心|条理性|数据统计分析|促销|公安|考核|路线|治安|检查|协调能力|库存|协助|社区|记录|团队领导|行政管理|监督|文字|销售|门店|支持|渠道|维护|活动|分析|执行|秩序|绩效评价|采集|大型|调解|调查|辅助|推广|陈列|规划|关系|行政|统计数据|零售|警务|盘点|策划|完善|产品|前期|政策|市场调研
008a5806abadae8d843612dbe185c89a,576,"576,-,-","媒体/出版/影视/文化传播,检验/检测/认证,教育/培训/院校","机动车司机/驾驶,理货员,人力资源专员/助理",200104000,酒店/餐饮,人力资源专员/助理,0200104000,大专,27,2012,档案管理|综合|文件|司机|人力资源部|考勤|手续|专职|辅警|招聘|干事|传达|自我评价|办公室|人事|后勤|资料管理|培训|行政|销售行政专员|领导|办事|开车|人际关系|助理|驾驶能力|学习能力|劳资|人力资源
19d883252ed38543de8816a7b5233a20,682,"719,-,-",房地产/建筑/建材/工程,"项目经理/项目主管,土木/土建/结构工程师,房地产项目管理",800110000,房地产/建筑/建材/工程,土木/建筑/装修/市政工程,0400106000,本科,27,2015,人际交往|技术|工程管理|施工|其他维修|cad|office|项目主管|工程|协调能力|停车场|车辆|项目经理|建筑安装|海洋大学|office办公软件使用|团队领导|技术员|轨道交通|施工员|地铁|基地
1a4266be2b0a2bb35f78c5af02d96e64,530,"530,-,-","广告/会展/公关,汽车/摩托车,房地产/建筑/建材/工程","广告/会展,公关经理/主管,市场营销经理,市场营销主管,市场主管",800110000,物业管理/商业中心,市场,0800110000,本科,33,2009,计划|预算|组织|谈判|公关|市场专员|策划活动|市场部|市场经理|商业|广告|品牌|安排|方案|ae|文案|市场调查|协助|商品|团队领导|经营|审核|维护|分析|市场推广|活动|战略|资料|执行|业务|调查|实施|户外广告|宣传|公关活动|效果|指导|推广|客户|创意|市场营销|关系|企划部|活动策划|撰写|营销|研究|拓展|策划|市场|产品|顾客|定位|策划方案|政策|广告客户|评估|摄影摄像
28981032a080f2618bbde5f3d09fa2c7,719,"719,-,-",教育/培训/院校,实习生/培训生/储备干部,400106000,教育/培训/院校,,0200104000,本科,24,2018,储备干部|教育|自我评价|销售|实习生|主管|培训
0988fb506b9ac0e6b8006f668da8017c,599,"599,-,-","物业管理/商业中心,教育/培训/院校,房地产/建筑/建材/工程","会计助理/文员,助理/秘书/文员,人力资源专员/助理",200104000,物业管理/商业中心,电脑操作/打字/录入员,0400106000,大专,21,2016,员工|office|接待|预订|用品|定期检查|考核|登记|协调|法院|检查|报账|财务|协助|文书|编辑|记录|团队领导|服务|书记员|监督|word|活动|资料|服务质量|材料|质量监督|前台|office办公软|考勤|自我评价|沟通|申报|培训|行政|员工培训|协作|装订|法官|盘点|excel|电脑|校对|人际关系|维修|与人沟通|适应能力|培训工作|事务
19a5941bcc1e5fb99b316d6b69a9bf93,538,"538,-,-",教育/培训/院校,美术教师,1000115000,教育/培训/院校,教育/培训,0600108000,本科,24,2014,活动|互联网参考模型osi七层|家长|处理|教学设备|组织|展示|反馈|沟通|收集|课程|教学|安排|教室|老师|招生|协调能力|教学质量|美术|学校|协助|学习|学生|校长|团队领导|学员|进度|沟通交流
0a37e2a29a736f84b1499b0f9ff7f052,538,"538,539,540",房地产/建筑/建材/工程,"副总裁/副总经理,设计管理人员,艺术/设计总监",0,房地产/建筑/建材/工程,艺术/设计,2500199999,本科,51,1991,园林|职业|投资|运营|会声会影/corel videostudio|装修设计|设计总监|cad|处理|office|广告设计|公关|酒店|专业知识|指导|装修|推广|成本核算|规划|关系|控制|副总|营销策划|财务管理|职业操守|营销|筹建|设计|外协|策划|团队|销售|地产
24eb7d824870aa6cc77dae0610926739,653,"538,653,539","房地产/建筑/建材/工程,家居/室内设计/装饰装潢","房地产开发/经纪/中介,艺术/设计,土木/建筑/装修/市政工程",0,家居/室内设计/装饰装潢,土木/建筑/装修/市政工程,1000115000,本科,27,2013,计划|互联网参考模型osi七层|架构|体系|三维|rhino|现场|bim|员工|模型|处理|项目主管|设计方案|成本|交流|酒店|建筑工程|rhino/犀牛|运作|协调|品牌|敬业|多线程/多进程|交叉|项目实施|企业|设计|空间|团队领导|质量|应用软件|软件技术|特殊|施工|材料|cad|深化|酒店管理|系统|catia|3dmax|sketchup草图大师/su|沟通能力|实施|效果|设计师|装修|装饰|高级|资源|精装修|设计工作|酒店设计|工程师|编制|统筹|团队|技术支持|revit|造型|sketch|外籍|摄影摄像|项目运作|场景
18f684dcd6683bd9877aad7dd822a927,565,"565,-,-",房地产/建筑/建材/工程,园林/景观设计,200104000,房地产/建筑/建材/工程,销售业务,0600108000,中专,30,2007,园林|小区|苗木|现场|施工|化工|销售能力|员工|工程|协调能力|调度|设计|沟通能力|采购|团队领导|团队|沟通|绿化|经理|施工设计|销售|协调
14a4ef8d703171772c476c14574adc7a,725,"725,719,-",房地产/建筑/建材/工程,"土木/建筑/装修/市政工程,助理/秘书/文员",400106000,房地产/建筑/建材/工程,质量管理/安全防护,0200104000,本科,24,-,地区|市政|检测|检测员|设施|试验员
